job_id,title,company,location,required_skills,min_experience,education,salary_min,salary_max,description
J0082,Ruby on Rails Engineer,Datadog,"New York, NY","Ruby,Rails,PostgreSQL,Sidekiq,Redis,Heroku",3,Bachelor,150569,240030,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0381,AI Research Scientist,LinkedIn,"Sunnyvale, CA","Python,PyTorch,Math,Statistics,Research,NLP,Reinforcement Learning",6,PhD,199908,389501,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0333,Machine Learning Engineer,Notion,"San Francisco, CA","Python,PyTorch,TensorFlow,MLOps,Docker,AWS,Kubernetes,SQL",3,Master,163123,269616,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0264,Senior Android Developer,Stripe,"San Francisco, CA","Kotlin,Jetpack Compose,Dagger,Retrofit,Testing,CI/CD",5,Bachelor,159507,255077,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0526,Infrastructure Engineer,SpaceX,"Hawthorne, CA","Linux,AWS,Terraform,Ansible,Docker,Networking,Python",4,Bachelor,155683,249422,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0656,Product Designer,Figma,"San Francisco, CA","Figma,UI,UX,Prototyping,Design Systems,User Research",4,Bachelor,134626,213198,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0434,Analytics Engineer,Figma,"San Francisco, CA","SQL,dbt,Python,Snowflake,Looker,Data Modeling,Git",3,Bachelor,142699,209218,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0470,DevOps Engineer,Microsoft,"Denver, CO","AWS,Terraform,Docker,Kubernetes,CI/CD,Linux,Python,Ansible",4,Bachelor,145220,236241,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0659,Product Designer,Google,"Mountain View, CA","Figma,UI,UX,Prototyping,Design Systems,User Research",4,Bachelor,149386,238555,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0204,UI Engineer,Google,"Austin, TX","JavaScript,React,CSS,HTML,Figma,Animation,Responsive",4,Bachelor,122981,194126,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0047,Go Backend Engineer,Plaid,"San Francisco, CA","Go,gRPC,PostgreSQL,Redis,Kubernetes,Docker",2,Bachelor,158970,244481,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0588,SDET,Elastic,Remote,"Java,Selenium,TestNG,REST,CI/CD,Docker,API Testing",5,Bachelor,120718,204840,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0638,UX Designer,Salesforce,"Seattle, WA","Figma,User Research,Prototyping,Design Systems,Wireframing,A11y",3,Bachelor,128251,191606,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0238,iOS Engineer,Qualcomm,"San Diego, CA","Swift,UIKit,SwiftUI,CoreData,XCode,Combine,MVVM",3,Bachelor,153011,258238,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0349,NLP Engineer,Cruise,"San Francisco, CA","Python,PyTorch,Transformers,HuggingFace,NLP,LLM,Fine-tuning",5,Master,183638,276682,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0393,Data Analyst,NVIDIA,"Santa Clara, CA","Python,SQL,Excel,Tableau,Statistics,Pandas,Data Visualization",3,Bachelor,97604,147879,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0715,Robotics Software Engineer,Apple,"Cupertino, CA","C++,Python,ROS,Computer Vision,SLAM,Linux,Control Systems",4,Master,146500,274388,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0115,Scala Backend Engineer,HashiCorp,"San Francisco, CA","Scala,Akka,Kafka,Spark,PostgreSQL,Functional",3,Master,182908,258044,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0448,ML Platform Engineer,Ripple,"Raleigh, NC","Python,Kubernetes,Docker,MLflow,Airflow,AWS,Terraform",4,Master,168384,275860,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0188,Senior Frontend Architect,Anthropic,"San Francisco, CA","React,TypeScript,GraphQL,Next.js,Performance,A11y,Design Systems",7,Bachelor,204806,294670,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0601,Product Manager,Twitter/X,"San Francisco, CA","Product Strategy,Analytics,SQL,A/B Testing,Roadmapping,Agile",5,Bachelor,159359,269005,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0242,Senior iOS Developer,Pinterest,"San Francisco, CA","Swift,SwiftUI,Combine,CoreML,ARKit,CI/CD,Testing",5,Bachelor,185530,265509,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0277,React Native Developer,Scale AI,"San Francisco, CA","React Native,TypeScript,Redux,REST,Firebase,Mobile",2,Bachelor,115923,200442,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0279,React Native Developer,Anduril,"Costa Mesa, CA","React Native,TypeScript,Redux,REST,Firebase,Mobile",3,Bachelor,139865,213119,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0590,SDET,Broadcom,"Miami, FL","Java,Selenium,TestNG,REST,CI/CD,Docker,API Testing",4,Bachelor,139202,203310,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0565,Application Security Engineer,LinkedIn,"San Diego, CA","Security,OWASP,Code Review,Python,SAST,DAST,Threat Modeling",3,Bachelor,172934,248929,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0019,Python Backend Developer,NVIDIA,"Santa Clara, CA","Python,Flask,PostgreSQL,Docker,Git,REST",2,Bachelor,116543,208216,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0415,Data Engineer,Elastic,Remote,"Python,SQL,Spark,Airflow,AWS,Kafka,ETL,Data Modeling",4,Bachelor,157486,256257,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0635,UX Designer,Anduril,"Atlanta, GA","Figma,User Research,Prototyping,Design Systems,Wireframing,A11y",4,Bachelor,128881,188656,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0491,Site Reliability Engineer,Palo Alto Networks,"Santa Clara, CA","Python,Go,Kubernetes,AWS,Monitoring,Linux,Terraform,Incident Management",5,Bachelor,169985,278535,"Ensure service reliability at scale, manage incident response, build monitoring and alerting systems, and drive reliability culture."
J0297,Data Scientist,Airbnb,"San Francisco, CA","Python,Pandas,Scikit-learn,SQL,Statistics,Matplotlib,Jupyter",3,Master,132623,225745,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0386,Data Analyst,Oracle,"Austin, TX","Python,SQL,Excel,Tableau,Statistics,Pandas,Data Visualization",2,Bachelor,102045,161441,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0455,Recommendation Systems Engineer,Pinterest,"San Francisco, CA","Python,PyTorch,Collaborative Filtering,A/B Testing,SQL,Spark",4,Master,183252,270798,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0324,Machine Learning Engineer,Pinterest,"San Francisco, CA","Python,PyTorch,TensorFlow,MLOps,Docker,AWS,Kubernetes,SQL",5,Master,176019,290264,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0260,Android Engineer,Confluent,Remote,"Kotlin,Jetpack Compose,Android SDK,Room,Coroutines,MVVM",5,Bachelor,158715,252904,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0551,Senior Security Engineer,Waymo,"Mountain View, CA","Security,AWS,Kubernetes,IAM,SIEM,Threat Modeling,Compliance,Python",5,Bachelor,183123,299966,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0039,Senior Java Engineer,HashiCorp,"San Francisco, CA","Java,Spring,Hibernate,Kafka,AWS,Docker,Kubernetes",6,Bachelor,174127,280159,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0040,Senior Java Engineer,AMD,"Seattle, WA","Java,Spring,Hibernate,Kafka,AWS,Docker,Kubernetes",7,Bachelor,191477,293224,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0680,Smart Contract Developer,Figma,"San Francisco, CA","Solidity,Hardhat,Foundry,EVM,Security,Auditing,TypeScript",4,Bachelor,172933,293281,"Develop and audit smart contracts, build decentralized applications, and contribute to protocol design and security."
J0135,Senior React Frontend Engineer,Coinbase,"San Diego, CA","React,TypeScript,Redux,Next.js,CSS,Webpack,Testing",5,Bachelor,178185,259284,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0101,C++ Systems Developer,Zoom,"San Jose, CA","C++,STL,Linux,Multithreading,CMake,Performance",5,Bachelor,178824,257423,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0424,Senior Data Engineer,Supabase,Remote,"Python,Spark,Airflow,Kafka,AWS,Terraform,dbt,Data Modeling",5,Bachelor,185666,282583,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0072,Node.js Backend Engineer,Cloudflare,"San Francisco, CA","Node.js,Express,TypeScript,MongoDB,Redis,GraphQL",3,Bachelor,154474,223893,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0144,React Developer,Twitter/X,"San Francisco, CA","React,JavaScript,TypeScript,HTML,CSS,Redux",3,Bachelor,134596,186306,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0595,SDET,Anduril,"Costa Mesa, CA","Java,Selenium,TestNG,REST,CI/CD,Docker,API Testing",5,Bachelor,143882,200058,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0630,UX Designer,Cruise,"San Francisco, CA","Figma,User Research,Prototyping,Design Systems,Wireframing,A11y",3,Bachelor,134149,203801,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0541,Security Engineer,Samsung,"San Jose, CA","Python,Security,Penetration Testing,AWS,Networking,OWASP,Linux",5,Bachelor,142092,243616,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0090,Rust Systems Engineer,Plaid,"San Francisco, CA","Rust,C++,Linux,Networking,Concurrency,Systems",5,Bachelor,166005,270476,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
